stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url
"1707497939","2020-09-10 12:08:22","Eye of the Tiger! Carole Baskin Reveals 2-Year Transformation Before 'DWTS'","https://www.usmagazine.com/entertainment/news/carole-baskin-reveals-2-year-weight-loss-journey-before-dwts/","en","False","","24757","US Weekly","http://www.usmagazine.com"
"1707497813","2020-09-10 11:19:10","Carole Baskin's First 'DWTS' Performance Song Is ""Eye Of The Tiger,"" Obvi","https://www.elitedaily.com/p/carole-baskins-first-dwts-performance-song-is-eye-of-the-tiger-obvi-33560276","en","False","","70102","elitedaily.com","http://elitedaily.com/#spider"
"1707496811","2020-09-10 12:05:41","Joe Exotic appeals to Donald Trump for a pardon: 'Be my hero please'","https://www.aol.com/article/entertainment/2020/09/10/joe-exotic-appeals-to-donald-trump-for-a-pardon-be-my-hero-please/24616931/","en","False","","150985","AOL News","http://news.aol.com/"
"1707532417","2020-09-10 12:15:29","Netflix CEO Reed Hastings: I had been lying when I said 'family is most important'","http://rss.cnn.com/~r/rss/cnn_latest/~3/APyhk0bVh_4/index.html","en","False","","20088","CNN U.S. Edition","http://us.cnn.com"
"1707532302","2020-09-10 12:46:03","Tennessee officials hunting for tiger on the loose in Knoxville","https://nypost.com/2020/09/10/sheriffs-are-hunting-for-a-tiger-on-the-loose-in-tennessee/","en","False","","7","New York Post","http://www.nypost.com/"
"1707532395","2020-09-10 12:15:29","Netflix CEO Reed Hastings: I had been lying when I said 'family is most important'","http://rss.cnn.com/~r/rss/cnn_latest/~3/APyhk0bVh_4/index.html","en","False","","1095","CNN","http://www.cnn.com/"
"1707537895","2020-09-10 12:27:38","Carole Baskin Looks Guiltier Of Murdering Husband Than Ever In ’48 Hours’ Special","https://www.inquisitr.com/6272933/48-hours-carole-baskin/","en","False","","26924","Inquisitr","http://www.inquisitr.com"
"1707585636","2020-09-10 13:34:29","Joe Exotic formally requests pardon, maintains innocence","https://www.newsday.com/entertainment/celebrities/joe-exotic-pardon-1.49178983","en","False","","13","Newsday","http://www.newsday.com/"
"1707615494","2020-09-10 14:00:50","Joe Exotic Series Starring Nicolas Cage Lands at Amazon for Development","https://variety.com/2020/tv/news/joe-exotic-series-nicolas-cage-amazon-1234765499/","en","False","","19076","variety.com","http://www.variety.com"
"1707631043","2020-09-10 13:59:07","Carole Baskin's first 'Dancing With the Stars' song is exactly what you'd expect","https://www.latimes.com/entertainment-arts/tv/story/2020-09-10/carole-baskins-first-dancing-with-the-stars-song-is-exactly-what-youd-expect","en","False","","6","LA Times","http://www.latimes.com/"
"1707631626","2020-09-10 14:10:42","‘Tiger King’ Scripted Series Starring Nicolas Cage as Joe Exotic in the Works at Amazon","https://www.thewrap.com/tiger-king-nicolas-cage-joe-exotic-series-amazon/","en","False","","18704","The Wrap","http://www.thewrap.com"
"1707640720","2020-09-10 14:42:03","Nicholas Cage’s ‘Tiger King’ Series Heads to Amazon","https://decider.com/2020/09/10/nicolas-cage-tiger-king-series-amazon/","en","False","","7","New York Post","http://www.nypost.com/"
"1707661360","2020-09-10 14:46:07","Amazon Acquires Nicolas Cage’s Joe Exotic Series","https://dailycaller.com/2020/09/10/amazon-nicolas-cage-joe-exotic-series/","en","False","","18775","Daily Caller","http://dailycaller.com"
"1707707084","2020-09-10 16:15:44","Was Don Lewis pushed from a plane?","https://www.cbsnews.com/news/tiger-king-48-hours-investigation-don-lewis-plane/","en","False","","1752","CBS News","http://www.cbsnews.com/"
"1707769901","2020-09-10 17:13:37","Joe Exotic series starring Nicolas Cage lands at Amazon for development","https://nypost.com/2020/09/10/joe-exotic-series-starring-nicolas-cage-lands-at-amazon-for-development/","en","False","","7","New York Post","http://www.nypost.com/"
"1707782927","2020-09-10 14:23:00","Tiger sighting near Knoxville prompts widespread search in eastern Tennessee","https://www.nbcnews.com/news/us-news/tiger-sighting-near-knoxville-prompts-widespread-search-eastern-tennessee-n1239760","en","False","","34663","NBC Breaking News","http://www.breakingnews.com#spider"
"1707791502","2020-09-10 18:09:36","Jimmy Failla: Why Woodward's Trump book is being misread by Democrats","https://www.foxnews.com/opinion/woodward-trump-book-democrats-jimmy-failla","en","False","","1092","Fox News","http://www.foxnews.com/"
"1707804731","2020-09-10 18:34:22","‘Wheel Of Fortune’ returning with new shows and coronavirus-related changes","https://www.ocregister.com/2020/09/10/wheel-of-fortune-returning-with-new-shows-and-coronavirus-related-changes/","en","False","","25","Orange County Register","http://www.ocregister.com/"
"1707849385","2020-09-10 10:40:59","'Tiger King' Joe Exotic has formally requested a pardon, which includes letter to Trump","http://rssfeeds.usatoday.com/~/635353622/0/toppeople~Tiger-King-Joe-Exotic-has-formally-requested-a-pardon-which-includes-letter-to-Trump/","en","False","","4","USA Today","http://www.usatoday.com"
"1707937357","2020-09-10 21:27:29","#CancelNetflix trends as the controversial film 'Cuties' premieres on the streaming service","https://www.aol.com/article/entertainment/2020/09/10/cancelnetflix-trends-as-the-controversial-film-cuties-premieres-on-the-streaming-service/24617405/","en","False","","150985","AOL News","http://news.aol.com/"
"1708267665","2020-09-11 06:40:58.276311","'Tiger King' asks Trump for pardon: 'Be my hero'","http://rss.cnn.com/~r/rss/cnn_us/~3/Dd0yAWuido4/","en","False","","20088","CNN U.S. Edition","http://us.cnn.com"
"1708288444","2020-09-11 05:55:17","Amazon wants a Joe Exotic series starring Nicolas Cage","https://www.engadget.com/amazon-tiger-king-nicolas-cage-095517875.html","en","False","","41231","engadget","http://www.engadget.com/"
"1708386907","2020-09-11 08:23:53","Carole Baskin Practices ‘DWTS’ Moves At Home Alone After Transforming L.A. Apartment Into A Dance Floor","https://www.inquisitr.com/6274630/carole-baskin-home-ballroom/","en","False","","26924","Inquisitr","http://www.inquisitr.com"
"1708407904","2020-09-10 20:40:23","Judge picks Indianapolis Zoological Society to take animals from Wildlife In Need","http://rssfeeds.indystar.com/~/635386920/0/indystar/todaystopstories~Judge-picks-Indianapolis-Zoological-Society-to-take-animals-from-Wildlife-In-Need/","en","False","","85390","blogs.indystar.com","http://blogs.indystar.com/#spider"
"1708408292","2020-09-11 07:31:42","The Tiger King with Nicolas Cage Headed to Amazon","https://www.ign.com/articles/the-tiger-king-with-nicolas-cage-headed-to-amazon","en","False","","67289","ign.com","http://www.ign.com/#spider"
"1708533790","2020-09-11 11:17:33","Anne Heche Shares Excitement Over ‘Dancing With The Stars’ Season 29: A ‘Flutter Went From My Head To My Toes’","https://www.inquisitr.com/6274981/anne-heche-dwts-flutter/","en","False","","26924","Inquisitr","http://www.inquisitr.com"
"1708579935","2020-09-11 12:06:36","What's on TV This Week: 'Archer,' 'Dancing With the Stars' and more","https://www.latimes.com/entertainment-arts/story/2020-09-11/whats-on-tv-this-week-archer-dancing-with-the-stars","en","False","","6","LA Times","http://www.latimes.com/"
"1708605037","2020-09-11 12:20:37","Remember How We Used to Laugh? How the Pandemic (Might) Have Killed TV Comedy","https://www.thedailybeast.com/remember-how-we-used-to-laugh-how-the-pandemic-might-have-killed-tv-comedy?source=articles&via=rss","en","False","","1707","Daily Beast","http://www.thedailybeast.com/"
"1708638434","2020-09-11 13:19:30","'DWTS' contestant Carole Baskin reveals her first dance will be to 'Eye of the Tiger'","https://www.foxnews.com/entertainment/carole-baskin-dwts-eye-of-the-tiger","en","False","","1092","Fox News","http://www.foxnews.com/"
"1708782782","2020-09-11 15:40:54","All The 2020 Halloween Costume Trends, From 'Twilight' To 'Tiger King'","https://www.elitedaily.com/p/all-the-2020-halloween-costume-trends-from-twilight-to-tiger-king-33583916","en","False","","70102","elitedaily.com","http://elitedaily.com/#spider"
"1708794625","2020-09-11 16:00:00","Weekend Preview: ‘Lovecraft Country’ Sets Up A Devil’s Bargain; ‘The Duchess’ And ‘Coastal Elites’ Debut","https://uproxx.com/tv/weekend-preview-lovecraft-country-the-duchess-coastal-elites/","en","False","","68816","uproxx.com","http://www.uproxx.com/#spider"
"1708826601","2020-09-11 17:01:49","Amazon is producing a TV series based on the star of Netflix's 'Tiger King' with Nicolas Cage as Joe Exotic","https://www.businessinsider.com/amazon-tiger-king-tv-show-nicolas-cage-joe-exotic-2020-9","en","False","","18710","Business Insider","http://www.businessinsider.com"
"1708962976","2020-09-11 19:30:00","How Cuties, a French movie on Netflix, became part of America’s culture war","https://www.vox.com/culture/21431237/cuties-cancel-netflix-controversy-explained","en","False","","103906","Re/code","http://recode.net"
"1708966597","2020-09-11 19:30:00","How Cuties, a French movie on Netflix, became part of America’s culture war","https://www.vox.com/culture/21431237/cuties-cancel-netflix-controversy-explained","en","False","","104828","Vox","http://www.vox.com"
"1709073852","2020-09-12 00:29:38","Will We Ever Admit That the Kardashians Changed the World?","https://www.thedailybeast.com/will-we-ever-admit-that-the-kardashians-changed-the-world?source=articles&via=rss","en","False","","1707","Daily Beast","http://www.thedailybeast.com/"
"1709985163","2020-09-13 08:29:39","‘Dancing With The Stars’ Celeb AJ McLean Says He Would ‘Embrace’ The Chance To Explore His Sobriety On Show","http://feeds.inquisitr.com/~r/google/yDYq/~3/DIDoBmKy-HY/","en","False","","26924","Inquisitr","http://www.inquisitr.com"
"1710055551","2020-09-13 10:19:20","TV this week: ‘Dancing With the Stars’ returns with a new look","https://www.eastbaytimes.com/2020/09/13/tv-this-week-dancing-with-the-stars-returns-with-a-new-look/","en","False","","27512","The Insider -","http://www.ibabuzz.com/insider/"
"1710055393","2020-09-13 10:19:20","TV this week: ‘Dancing With the Stars’ returns with a new look","https://www.mercurynews.com/2020/09/13/tv-this-week-dancing-with-the-stars-returns-with-a-new-look/","en","False","","35","San Jose Mercury News","http://www.mercurynews.com/"
"1710061976","2020-09-13 10:17:00","The cofounder of Cameo explains why social media makes fame 'stickier,' and how people can turn their 15 minutes of celebrity into a lifetime of passive income","https://www.businessinsider.com/cameo-cofounder-how-to-turn-internet-fame-into-passive-income-2020-8","en","False","","18710","Business Insider","http://www.businessinsider.com"
"1710259082","2020-09-13 16:51:20","Carrie Ann Inaba Shares Backstage Glam Photos As She Promises ‘Fun, Fashion And Fabulousness’ On ‘DWTS”","http://feeds.inquisitr.com/~r/google/yDYq/~3/vssya5Z2jbc/","en","False","","26924","Inquisitr","http://www.inquisitr.com"
"1710383782","2020-09-13 20:00:05","What's on TV Monday: The premiere of 'The Third Day' on HBO","https://www.latimes.com/entertainment-arts/tv/story/2020-09-13/whats-on-tv-monday-the-premiere-of-the-third-day-on-hbo","en","False","","6","LA Times","http://www.latimes.com/"
"1710693073","2020-09-14 06:28:51","‘Dancing With The Stars’ Fans Blast Tyra Banks’ Promos, Say She’s Trying Too Hard Ahead Of Season 29 Premiere","https://www.inquisitr.com/6279381/tyra-banks-dwts-promos/","en","False","","26924","Inquisitr","http://www.inquisitr.com"
"1710814104","2020-09-14 09:07:38","Andy Dick plays Joe Exotic in ‘Tiger King’ mockumentary","https://pagesix.com/2020/09/14/andy-dick-plays-joe-exotic-in-tiger-king-mockumentary/","en","False","","7","New York Post","http://www.nypost.com/"
"1710816873","2020-09-14 09:00:24","TV tonight: ‘Dancing With the Stars’ begins Season 29 with a makeover","https://www.eastbaytimes.com/2020/09/14/tv-tonight-dancing-with-the-stars-begins-season-29-with-a-makeover/","en","False","","27512","The Insider -","http://www.ibabuzz.com/insider/"
